Date,Price
30/11/2010,1383.50
01/12/2010,1385.50
02/12/2010,1389.00
03/12/2010,1403.50
06/12/2010,1415.30
07/12/2010,1420.00
08/12/2010,1385.50
09/12/2010,1391.30
10/12/2010,1375.30
13/12/2010,1399.00
14/12/2010,1394.50
15/12/2010,1388.80
16/12/2010,1363.00
17/12/2010,1368.50
20/12/2010,1380.00
21/12/2010,1383.00
22/12/2010,1387.00
23/12/2010,1373.50
24/12/2010,1373.50
27/12/2010,1373.50
28/12/2010,1373.50
29/12/2010,1412.50
30/12/2010,1405.50
31/12/2010,1405.50
03/01/2011,1405.50
04/01/2011,1388.50
05/01/2011,1368.00
06/01/2011,1368.50
07/01/2011,1367.00
10/01/2011,1368.30
11/01/2011,1374.00
12/01/2011,1378.80
13/01/2011,1381.50
14/01/2011,1367.00
17/01/2011,1360.50
18/01/2011,1369.50
19/01/2011,1372.00
20/01/2011,1345.50
21/01/2011,1343.50
24/01/2011,1343.00
25/01/2011,1324.00
26/01/2011,1328.00
27/01/2011,1334.50
28/01/2011,1319.00
31/01/2011,1327.00
01/02/2011,1331.50
02/02/2011,1337.00
03/02/2011,1328.00
04/02/2011,1355.00
07/02/2011,1347.50
08/02/2011,1363.50
09/02/2011,1365.00
10/02/2011,1353.30
11/02/2011,1364.00
14/02/2011,1365.00
15/02/2011,1372.80
16/02/2011,1371.30
17/02/2011,1379.00
18/02/2011,1383.50
21/02/2011,1403.00
22/02/2011,1401.00
23/02/2011,1409.30
24/02/2011,1411.50
25/02/2011,1402.50
28/02/2011,1411.00
01/03/2011,1420.80
02/03/2011,1435.50
03/03/2011,1421.50
04/03/2011,1427.00
07/03/2011,1437.50
08/03/2011,1426.30
09/03/2011,1431.00
10/03/2011,1413.30
11/03/2011,1411.50
14/03/2011,1422.30
15/03/2011,1400.50
16/03/2011,1402.00
17/03/2011,1403.80
18/03/2011,1420.00
21/03/2011,1432.00
22/03/2011,1426.00
23/03/2011,1439.50
24/03/2011,1447.00
25/03/2011,1436.00
28/03/2011,1417.00
29/03/2011,1417.50
30/03/2011,1425.50
31/03/2011,1439.00
01/04/2011,1418.00
04/04/2011,1435.50
05/04/2011,1433.50
06/04/2011,1461.50
07/04/2011,1459.50
08/04/2011,1469.50
11/04/2011,1468.00
12/04/2011,1450.50
13/04/2011,1457.50
14/04/2011,1465.80
15/04/2011,1476.80
18/04/2011,1493.00
19/04/2011,1490.50
20/04/2011,1501.00
21/04/2011,1504.00
22/04/2011,1504.00
25/04/2011,1504.00
26/04/2011,1497.50
27/04/2011,1511.00
28/04/2011,1535.50
29/04/2011,1535.50
02/05/2011,1535.50
03/05/2011,1540.30
04/05/2011,1541.00
05/05/2011,1511.00
06/05/2011,1486.50
09/05/2011,1502.00
10/05/2011,1513.50
11/05/2011,1508.00
12/05/2011,1489.50
13/05/2011,1505.80
16/05/2011,1500.80
17/05/2011,1478.50
18/05/2011,1496.50
19/05/2011,1493.00
20/05/2011,1490.80
23/05/2011,1510.50
24/05/2011,1527.00
25/05/2011,1526.30
26/05/2011,1518.50
27/05/2011,1533.00
30/05/2011,1533.00
31/05/2011,1536.50
01/06/2011,1533.80
02/06/2011,1539.50
03/06/2011,1540.00
06/06/2011,1549.00
07/06/2011,1545.00
08/06/2011,1537.80
09/06/2011,1537.80
10/06/2011,1529.30
13/06/2011,1526.30
14/06/2011,1516.00
15/06/2011,1529.80
16/06/2011,1523.30
17/06/2011,1537.50
20/06/2011,1544.00
21/06/2011,1544.80
22/06/2011,1552.50
23/06/2011,1523.00
24/06/2011,1514.80
27/06/2011,1498.00
28/06/2011,1499.00
29/06/2011,1504.30
30/06/2011,1505.50
01/07/2011,1483.00
04/07/2011,1495.00
05/07/2011,1510.00
06/07/2011,1527.30
07/07/2011,1527.50
08/07/2011,1541.50
11/07/2011,1555.50
12/07/2011,1550.50
13/07/2011,1579.00
14/07/2011,1590.50
15/07/2011,1587.00
18/07/2011,1599.00
19/07/2011,1601.00
20/07/2011,1586.00
21/07/2011,1601.00
22/07/2011,1602.00
25/07/2011,1613.50
26/07/2011,1612.80
27/07/2011,1625.00
28/07/2011,1613.50
29/07/2011,1628.50
01/08/2011,1623.00
02/08/2011,1637.80
03/08/2011,1669.30
04/08/2011,1679.50
05/08/2011,1658.80
08/08/2011,1693.00
09/08/2011,1736.00
10/08/2011,1772.00
11/08/2011,1760.00
12/08/2011,1736.00
15/08/2011,1739.00
16/08/2011,1782.50
17/08/2011,1790.00
18/08/2011,1824.00
19/08/2011,1848.00
22/08/2011,1877.50
23/08/2011,1876.00
24/08/2011,1770.00
25/08/2011,1729.00
26/08/2011,1788.00
29/08/2011,1788.00
30/08/2011,1825.00
31/08/2011,1813.50
01/09/2011,1821.00
02/09/2011,1875.30
05/09/2011,1895.00
06/09/2011,1895.00
07/09/2011,1810.00
08/09/2011,1855.00
09/09/2011,1851.00
12/09/2011,1834.00
13/09/2011,1820.00
14/09/2011,1818.50
15/09/2011,1782.00
16/09/2011,1794.00
19/09/2011,1794.00
20/09/2011,1799.00
21/09/2011,1793.00
22/09/2011,1722.00
23/09/2011,1689.00
26/09/2011,1598.00
27/09/2011,1659.00
28/09/2011,1643.00
29/09/2011,1613.00
30/09/2011,1620.00
03/10/2011,1655.50
04/10/2011,1638.00
05/10/2011,1617.00
06/10/2011,1635.00
07/10/2011,1652.00
10/10/2011,1661.00
11/10/2011,1663.00
12/10/2011,1682.00
13/10/2011,1656.00
14/10/2011,1678.00
17/10/2011,1682.00
18/10/2011,1631.00
19/10/2011,1652.50
20/10/2011,1620.00
21/10/2011,1642.50
24/10/2011,1652.00
25/10/2011,1656.00
26/10/2011,1715.00
27/10/2011,1718.00
28/10/2011,1741.00
31/10/2011,1722.00
01/11/2011,1699.00
02/11/2011,1743.00
03/11/2011,1758.00
04/11/2011,1749.00
07/11/2011,1782.00
08/11/2011,1795.00
09/11/2011,1784.00
10/11/2011,1756.00
11/11/2011,1773.00
14/11/2011,1776.00
15/11/2011,1785.00
16/11/2011,1756.00
17/11/2011,1742.50
18/11/2011,1719.00
21/11/2011,1702.00
22/11/2011,1699.00
23/11/2011,1681.00
24/11/2011,1692.50
25/11/2011,1688.50
28/11/2011,1714.00
29/11/2011,1717.00
30/11/2011,1746.00
01/12/2011,1752.00
02/12/2011,1747.00
05/12/2011,1744.00
06/12/2011,1708.00
07/12/2011,1735.50
08/12/2011,1715.00
09/12/2011,1709.00
12/12/2011,1659.50
13/12/2011,1672.50
14/12/2011,1603.00
15/12/2011,1574.00
16/12/2011,1594.00
19/12/2011,1598.00
20/12/2011,1613.50
21/12/2011,1608.00
22/12/2011,1606.50
23/12/2011,1606.50
26/12/2011,1606.50
27/12/2011,1606.50
28/12/2011,1571.00
29/12/2011,1531.00
30/12/2011,1531.00
02/01/2012,1531.00
03/01/2012,1598.00
04/01/2012,1613.00
05/01/2012,1599.00
06/01/2012,1616.50
09/01/2012,1615.00
10/01/2012,1637.00
11/01/2012,1634.50
12/01/2012,1661.00
13/01/2012,1635.50
16/01/2012,1641.00
17/01/2012,1656.00
18/01/2012,1647.00
19/01/2012,1655.00
20/01/2012,1653.00
23/01/2012,1675.50
24/01/2012,1665.50
25/01/2012,1650.00
26/01/2012,1727.00
27/01/2012,1726.00
30/01/2012,1729.00
31/01/2012,1744.00
01/02/2012,1740.00
02/02/2012,1751.00
03/02/2012,1734.00
06/02/2012,1719.00
07/02/2012,1724.00
08/02/2012,1746.00
09/02/2012,1748.00
10/02/2012,1711.50
13/02/2012,1720.00
14/02/2012,1722.00
15/02/2012,1733.00
16/02/2012,1713.00
17/02/2012,1723.00
20/02/2012,1733.00
21/02/2012,1748.00
22/02/2012,1752.00
23/02/2012,1777.00
24/02/2012,1777.50
27/02/2012,1772.00
28/02/2012,1781.00
29/02/2012,1770.00
01/03/2012,1714.00
02/03/2012,1707.00
05/03/2012,1705.00
06/03/2012,1669.00
07/03/2012,1677.50
08/03/2012,1690.00
09/03/2012,1687.50
12/03/2012,1697.50
13/03/2012,1690.00
14/03/2012,1644.30
15/03/2012,1648.00
16/03/2012,1658.00
19/03/2012,1661.50
20/03/2012,1656.80
21/03/2012,1649.30
22/03/2012,1635.50
23/03/2012,1664.00
26/03/2012,1680.30
27/03/2012,1692.00
28/03/2012,1676.00
29/03/2012,1657.50
30/03/2012,1662.50
02/04/2012,1677.50
03/04/2012,1676.30
04/04/2012,1621.00
05/04/2012,1631.00
06/04/2012,1631.00
09/04/2012,1631.00
10/04/2012,1644.00
11/04/2012,1658.00
12/04/2012,1668.50
13/04/2012,1666.50
16/04/2012,1653.00
17/04/2012,1635.50
18/04/2012,1644.00
19/04/2012,1650.00
20/04/2012,1641.50
23/04/2012,1629.00
24/04/2012,1649.50
25/04/2012,1637.80
26/04/2012,1653.50
27/04/2012,1663.50
30/04/2012,1651.30
01/05/2012,1664.00
02/05/2012,1648.00
03/05/2012,1637.80
04/05/2012,1643.80
07/05/2012,1643.80
08/05/2012,1602.50
09/05/2012,1582.50
10/05/2012,1598.50
11/05/2012,1583.00
14/05/2012,1558.50
15/05/2012,1556.50
16/05/2012,1548.50
17/05/2012,1554.00
18/05/2012,1589.50
21/05/2012,1592.50
22/05/2012,1582.50
23/05/2012,1549.00
24/05/2012,1568.50
25/05/2012,1569.50
28/05/2012,1574.60
29/05/2012,1579.50
30/05/2012,1540.00
31/05/2012,1558.00
01/06/2012,1606.00
04/06/2012,1606.00
05/06/2012,1606.00
06/06/2012,1635.00
07/06/2012,1606.00
08/06/2012,1576.50
11/06/2012,1584.00
12/06/2012,1603.50
13/06/2012,1619.50
14/06/2012,1613.50
15/06/2012,1627.30
18/06/2012,1615.50
19/06/2012,1625.50
20/06/2012,1601.00
21/06/2012,1582.00
22/06/2012,1565.50
25/06/2012,1570.00
26/06/2012,1576.00
27/06/2012,1573.50
28/06/2012,1558.50
29/06/2012,1598.50
02/07/2012,1592.00
03/07/2012,1617.50
04/07/2012,1613.50
05/07/2012,1604.00
06/07/2012,1587.00
09/07/2012,1585.00
10/07/2012,1595.30
11/07/2012,1577.00
12/07/2012,1556.30
13/07/2012,1595.50
16/07/2012,1589.80
17/07/2012,1585.30
18/07/2012,1575.30
19/07/2012,1584.00
20/07/2012,1576.30
23/07/2012,1572.30
24/07/2012,1583.30
25/07/2012,1601.00
26/07/2012,1618.00
27/07/2012,1618.30
30/07/2012,1617.80
31/07/2012,1622.00
01/08/2012,1599.00
02/08/2012,1597.00
03/08/2012,1602.00
06/08/2012,1610.00
07/08/2012,1611.00
08/08/2012,1613.30
09/08/2012,1615.00
10/08/2012,1618.50
13/08/2012,1622.50
14/08/2012,1597.80
15/08/2012,1601.80
16/08/2012,1604.50
17/08/2012,1614.80
20/08/2012,1615.00
21/08/2012,1639.50
22/08/2012,1642.00
23/08/2012,1665.30
24/08/2012,1667.00
27/08/2012,1667.00
28/08/2012,1668.00
29/08/2012,1660.00
30/08/2012,1660.50
31/08/2012,1648.50
03/09/2012,1691.50
04/09/2012,1697.00
05/09/2012,1690.00
06/09/2012,1701.00
07/09/2012,1728.00
10/09/2012,1732.00
11/09/2012,1736.80
12/09/2012,1737.00
13/09/2012,1733.30
14/09/2012,1775.50
17/09/2012,1770.00
18/09/2012,1769.50
19/09/2012,1766.80
20/09/2012,1758.50
21/09/2012,1784.50
24/09/2012,1762.50
25/09/2012,1771.50
26/09/2012,1744.80
27/09/2012,1763.00
28/09/2012,1776.00
01/10/2012,1787.00
02/10/2012,1775.50
03/10/2012,1775.30
04/10/2012,1791.80
05/10/2012,1784.00
08/10/2012,1773.50
09/10/2012,1774.00
10/10/2012,1761.30
11/10/2012,1769.00
12/10/2012,1766.80
15/10/2012,1736.00
16/10/2012,1746.50
17/10/2012,1749.00
18/10/2012,1743.00
19/10/2012,1737.00
22/10/2012,1726.80
23/10/2012,1711.00
24/10/2012,1706.50
25/10/2012,1715.50
26/10/2012,1716.00
29/10/2012,1707.00
30/10/2012,1710.00
31/10/2012,1719.00
01/11/2012,1716.30
02/11/2012,1685.00
05/11/2012,1683.50
06/11/2012,1691.00
07/11/2012,1715.30
08/11/2012,1717.00
09/11/2012,1738.30
12/11/2012,1735.30
13/11/2012,1726.30
14/11/2012,1725.80
15/11/2012,1710.00
16/11/2012,1713.50
19/11/2012,1730.50
20/11/2012,1732.30
21/11/2012,1724.00
22/11/2012,1731.00
23/11/2012,1734.50
26/11/2012,1750.50
27/11/2012,1746.30
28/11/2012,1708.00
29/11/2012,1725.00
30/11/2012,1726.00
03/12/2012,1720.00
04/12/2012,1697.80
05/12/2012,1694.00
06/12/2012,1694.30
07/12/2012,1701.50
10/12/2012,1712.50
11/12/2012,1710.00
12/12/2012,1716.30
13/12/2012,1692.80
14/12/2012,1696.30
17/12/2012,1695.80
18/12/2012,1694.00
19/12/2012,1665.00
20/12/2012,1650.50
21/12/2012,1651.50
24/12/2012,1651.50
25/12/2012,1651.50
26/12/2012,1651.50
27/12/2012,1655.50
28/12/2012,1657.50
31/12/2012,1657.50
01/01/2013,1657.50
02/01/2013,1693.80
03/01/2013,1679.50
04/01/2013,1648.00
07/01/2013,1645.30
08/01/2013,1656.00
09/01/2013,1657.80
10/01/2013,1675.00
11/01/2013,1657.50
14/01/2013,1666.50
15/01/2013,1680.50
16/01/2013,1676.30
17/01/2013,1675.00
18/01/2013,1688.50
21/01/2013,1687.50
22/01/2013,1690.50
23/01/2013,1690.30
24/01/2013,1671.00
25/01/2013,1660.00
28/01/2013,1656.50
29/01/2013,1663.50
30/01/2013,1677.50
31/01/2013,1664.80
01/02/2013,1669.00
04/02/2013,1666.00
05/02/2013,1673.50
06/02/2013,1674.30
07/02/2013,1668.00
08/02/2013,1668.30
11/02/2013,1652.00
12/02/2013,1647.50
13/02/2013,1645.00
14/02/2013,1646.00
15/02/2013,1612.30
18/02/2013,1610.80
19/02/2013,1607.80
20/02/2013,1588.50
21/02/2013,1577.00
22/02/2013,1576.50
25/02/2013,1586.30
26/02/2013,1590.50
27/02/2013,1604.30
28/02/2013,1588.50
01/03/2013,1582.30
04/03/2013,1574.30
05/03/2013,1579.80
06/03/2013,1574.00
07/03/2013,1579.50
08/03/2013,1581.80
11/03/2013,1579.00
12/03/2013,1594.00
13/03/2013,1589.30
14/03/2013,1586.00
15/03/2013,1595.50
18/03/2013,1603.80
19/03/2013,1610.80
20/03/2013,1607.50
21/03/2013,1613.80
22/03/2013,1607.80
25/03/2013,1599.30
26/03/2013,1598.00
27/03/2013,1603.00
28/03/2013,1598.30
29/03/2013,1598.30
01/04/2013,1598.30
02/04/2013,1583.50
03/04/2013,1574.80
04/04/2013,1546.50
05/04/2013,1568.00
08/04/2013,1575.00
09/04/2013,1577.30
10/04/2013,1575.00
11/04/2013,1565.00
12/04/2013,1535.50
15/04/2013,1395.00
16/04/2013,1380.00
17/04/2013,1392.00
18/04/2013,1393.80
19/04/2013,1405.50
22/04/2013,1424.50
23/04/2013,1408.00
24/04/2013,1428.50
25/04/2013,1451.00
26/04/2013,1471.50
29/04/2013,1467.50
30/04/2013,1469.00
01/05/2013,1454.80
02/05/2013,1469.30
03/05/2013,1469.30
06/05/2013,1469.30
07/05/2013,1444.30
08/05/2013,1468.00
09/05/2013,1465.50
10/05/2013,1426.50
13/05/2013,1430.80
14/05/2013,1433.80
15/05/2013,1410.00
16/05/2013,1381.00
17/05/2013,1368.80
20/05/2013,1354.80
21/05/2013,1360.80
22/05/2013,1408.50
23/05/2013,1380.50
24/05/2013,1390.30
27/05/2013,1390.30
28/05/2013,1376.50
29/05/2013,1382.50
30/05/2013,1413.50
31/05/2013,1394.50
03/06/2013,1402.50
04/06/2013,1399.50
05/06/2013,1404.00
06/06/2013,1400.00
07/06/2013,1386.00
10/06/2013,1383.30
11/06/2013,1374.30
12/06/2013,1382.80
13/06/2013,1385.00
14/06/2013,1391.30
17/06/2013,1384.80
18/06/2013,1366.80
19/06/2013,1372.80
20/06/2013,1292.50
21/06/2013,1295.30
24/06/2013,1286.80
25/06/2013,1279.00
26/06/2013,1236.30
27/06/2013,1232.80
28/06/2013,1192.00
01/07/2013,1242.80
02/07/2013,1252.50
03/07/2013,1250.00
04/07/2013,1251.80
05/07/2013,1212.80
08/07/2013,1235.30
09/07/2013,1255.50
10/07/2013,1256.00
11/07/2013,1285.00
12/07/2013,1279.80
15/07/2013,1284.80
16/07/2013,1291.50
17/07/2013,1297.30
18/07/2013,1283.30
19/07/2013,1295.80
22/07/2013,1327.00
23/07/2013,1333.50
24/07/2013,1335.00
25/07/2013,1326.00
26/07/2013,1331.00
29/07/2013,1329.80
30/07/2013,1324.20
31/07/2013,1314.50
01/08/2013,1315.00
02/08/2013,1309.30
05/08/2013,1304.80
06/08/2013,1280.50
07/08/2013,1282.50
08/08/2013,1298.30
09/08/2013,1309.00
12/08/2013,1341.00
13/08/2013,1328.50
14/08/2013,1326.50
15/08/2013,1329.80
16/08/2013,1369.30
19/08/2013,1365.00
20/08/2013,1372.50
21/08/2013,1363.00
22/08/2013,1375.50
23/08/2013,1377.50
26/08/2013,1377.50
27/08/2013,1419.30
28/08/2013,1419.50
29/08/2013,1407.80
30/08/2013,1394.80
02/09/2013,1392.30
03/09/2013,1399.50
04/09/2013,1390.00
05/09/2013,1385.00
06/09/2013,1387.00
09/09/2013,1390.00
10/09/2013,1358.30
11/09/2013,1363.80
12/09/2013,1328.00
13/09/2013,1318.50
16/09/2013,1324.00
17/09/2013,1312.30
18/09/2013,1301.00
19/09/2013,1365.50
20/09/2013,1349.30
23/09/2013,1323.00
24/09/2013,1314.30
25/09/2013,1322.80
26/09/2013,1333.00
27/09/2013,1341.00
30/09/2013,1326.50
01/10/2013,1290.80
02/10/2013,1306.30
03/10/2013,1316.00
04/10/2013,1309.80
07/10/2013,1323.50
08/10/2013,1329.50
09/10/2013,1304.00
10/10/2013,1298.50
11/10/2013,1265.50
14/10/2013,1285.50
15/10/2013,1270.50
16/10/2013,1273.50
17/10/2013,1319.30
18/10/2013,1316.50
21/10/2013,1317.50
22/10/2013,1333.00
23/10/2013,1331.30
24/10/2013,1344.80
25/10/2013,1347.80
28/10/2013,1361.00
29/10/2013,1349.30
30/10/2013,1354.80
31/10/2013,1324.00
01/11/2013,1306.80
04/11/2013,1320.50
05/11/2013,1307.30
06/11/2013,1319.00
07/11/2013,1307.30
08/11/2013,1285.50
11/11/2013,1282.50
12/11/2013,1281.30
13/11/2013,1272.50
14/11/2013,1286.00
15/11/2013,1287.30
18/11/2013,1283.50
19/11/2013,1275.80
20/11/2013,1257.00
21/11/2013,1240.00
22/11/2013,1246.30
25/11/2013,1243.00
26/11/2013,1247.50
27/11/2013,1245.00
28/11/2013,1245.50
29/11/2013,1253.00
02/12/2013,1229.50
03/12/2013,1217.30
04/12/2013,1227.50
05/12/2013,1222.50
06/12/2013,1233.00
09/12/2013,1237.00
10/12/2013,1266.30
11/12/2013,1260.80
12/12/2013,1225.30
13/12/2013,1232.00
16/12/2013,1234.80
17/12/2013,1231.80
18/12/2013,1230.50
19/12/2013,1196.00
20/12/2013,1195.30
23/12/2013,1199.00
24/12/2013,1199.00
25/12/2013,1199.00
26/12/2013,1199.00
27/12/2013,1214.50
30/12/2013,1204.50
31/12/2013,1204.50
01/01/2014,1204.50
02/01/2014,1225.00
03/01/2014,1234.50
06/01/2014,1246.30
07/01/2014,1227.50
08/01/2014,1221.00
09/01/2014,1226.00
10/01/2014,1244.30
13/01/2014,1248.00
14/01/2014,1251.50
15/01/2014,1236.00
16/01/2014,1241.50
17/01/2014,1250.00
20/01/2014,1255.80
21/01/2014,1238.00
22/01/2014,1241.00
23/01/2014,1263.00
24/01/2014,1267.00
27/01/2014,1260.50
28/01/2014,1251.30
29/01/2014,1264.00
30/01/2014,1242.50
31/01/2014,1251.00
03/02/2014,1262.00
04/02/2014,1250.30
05/02/2014,1254.50
06/02/2014,1256.50
07/02/2014,1259.30
10/02/2014,1277.00
11/02/2014,1282.00
12/02/2014,1289.50
13/02/2014,1296.00
14/02/2014,1320.00
17/02/2014,1327.50
18/02/2014,1320.80
19/02/2014,1320.50
20/02/2014,1316.30
21/02/2014,1323.30
24/02/2014,1334.80
25/02/2014,1339.00
26/02/2014,1331.80
27/02/2014,1332.30
28/02/2014,1326.50
03/03/2014,1349.50
04/03/2014,1334.80
05/03/2014,1337.00
06/03/2014,1345.30
07/03/2014,1335.30
10/03/2014,1344.00
11/03/2014,1346.30
12/03/2014,1366.00
13/03/2014,1368.80
14/03/2014,1385.00
17/03/2014,1378.50
18/03/2014,1355.80
19/03/2014,1338.00
20/03/2014,1327.00
21/03/2014,1336.00
24/03/2014,1310.80
25/03/2014,1313.50
26/03/2014,1304.00
27/03/2014,1296.00
28/03/2014,1294.80
31/03/2014,1291.80
01/04/2014,1283.80
02/04/2014,1292.00
03/04/2014,1284.00
04/04/2014,1297.30
07/04/2014,1299.00
08/04/2014,1309.50
09/04/2014,1301.80
10/04/2014,1320.50
11/04/2014,1318.00
14/04/2014,1325.80
15/04/2014,1298.00
16/04/2014,1301.50
17/04/2014,1299.00
18/04/2014,1299.00
21/04/2014,1299.00
22/04/2014,1286.80
23/04/2014,1285.30
24/04/2014,1291.50
25/04/2014,1301.30
28/04/2014,1299.00
29/04/2014,1297.80
30/04/2014,1288.50
01/05/2014,1278.50
02/05/2014,1281.30
05/05/2014,1281.30
06/05/2014,1306.30
07/05/2014,1296.00
08/05/2014,1287.00
09/05/2014,1291.30
12/05/2014,1298.80
13/05/2014,1296.50
14/05/2014,1305.30
15/05/2014,1299.00
16/05/2014,1291.50
19/05/2014,1302.00
20/05/2014,1295.50
21/05/2014,1287.30
22/05/2014,1298.50
23/05/2014,1291.50
26/05/2014,1291.50
27/05/2014,1275.50
28/05/2014,1263.50
29/05/2014,1255.00
30/05/2014,1250.50
02/06/2014,1247.30
03/06/2014,1242.80
04/06/2014,1245.30
05/06/2014,1252.50
06/06/2014,1247.50
09/06/2014,1253.50
10/06/2014,1259.50
11/06/2014,1262.00
12/06/2014,1265.80
13/06/2014,1273.00
16/06/2014,1276.30
17/06/2014,1267.50
18/06/2014,1269.80
19/06/2014,1293.00
20/06/2014,1312.50
23/06/2014,1313.50
24/06/2014,1318.50
25/06/2014,1316.80
26/06/2014,1311.80
27/06/2014,1317.50
30/06/2014,1315.00
01/07/2014,1327.50
02/07/2014,1326.50
03/07/2014,1317.50
04/07/2014,1319.30
07/07/2014,1313.00
08/07/2014,1323.00
09/07/2014,1322.80
10/07/2014,1340.30
11/07/2014,1335.00
14/07/2014,1306.00
15/07/2014,1310.00
16/07/2014,1301.00
17/07/2014,1302.50
18/07/2014,1307.30
21/07/2014,1311.50
22/07/2014,1310.30
23/07/2014,1308.00
24/07/2014,1292.80
25/07/2014,1294.80
28/07/2014,1304.50
29/07/2014,1299.30
30/07/2014,1294.50
31/07/2014,1285.30
01/08/2014,1291.30
04/08/2014,1290.50
05/08/2014,1284.80
06/08/2014,1306.50
07/08/2014,1305.30
08/08/2014,1309.80
11/08/2014,1307.30
12/08/2014,1315.80
13/08/2014,1312.00
14/08/2014,1313.50
15/08/2014,1296.00
18/08/2014,1296.80
19/08/2014,1296.50
20/08/2014,1295.00
21/08/2014,1275.30
22/08/2014,1277.30
25/08/2014,1277.30
26/08/2014,1286.00
27/08/2014,1282.80
28/08/2014,1292.00
29/08/2014,1285.80
01/09/2014,1286.50
02/09/2014,1267.00
03/09/2014,1265.50
04/09/2014,1271.50
05/09/2014,1266.00
08/09/2014,1259.00
09/09/2014,1255.80
10/09/2014,1251.00
11/09/2014,1241.30
12/09/2014,1231.50
15/09/2014,1234.30
16/09/2014,1232.30
17/09/2014,1236.00
18/09/2014,1220.50
19/09/2014,1219.80
22/09/2014,1213.50
23/09/2014,1222.00
24/09/2014,1217.30
25/09/2014,1213.80
26/09/2014,1213.80
29/09/2014,1219.50
30/09/2014,1216.50
01/10/2014,1216.50
02/10/2014,1211.80
03/10/2014,1195.00
06/10/2014,1195.80
07/10/2014,1210.50
08/10/2014,1217.00
09/10/2014,1226.80
10/10/2014,1219.00
13/10/2014,1229.00
14/10/2014,1234.80
15/10/2014,1237.50
16/10/2014,1237.80
17/10/2014,1234.30
20/10/2014,1244.50
21/10/2014,1250.30
22/10/2014,1243.80
23/10/2014,1232.80
24/10/2014,1232.80
27/10/2014,1228.80
28/10/2014,1229.30
29/10/2014,1223.50
30/10/2014,1202.00
31/10/2014,1164.30
03/11/2014,1167.80
04/11/2014,1166.50
05/11/2014,1142.00
06/11/2014,1145.00
07/11/2014,1154.50
10/11/2014,1162.00
11/11/2014,1156.50
12/11/2014,1164.50
13/11/2014,1161.80
14/11/2014,1169.00
17/11/2014,1182.50
18/11/2014,1192.80
19/11/2014,1196.00
20/11/2014,1190.00
21/11/2014,1203.80
24/11/2014,1197.50
25/11/2014,1199.00
26/11/2014,1197.50
27/11/2014,1194.80
28/11/2014,1182.80
01/12/2014,1194.00
02/12/2014,1195.00
03/12/2014,1204.80
04/12/2014,1209.00
05/12/2014,1194.00
08/12/2014,1193.00
09/12/2014,1227.00
10/12/2014,1229.00
11/12/2014,1216.30
12/12/2014,1217.00
15/12/2014,1209.30
16/12/2014,1202.50
17/12/2014,1195.80
18/12/2014,1199.00
19/12/2014,1195.50
22/12/2014,1195.30
23/12/2014,1175.80
24/12/2014,1175.80
25/12/2014,1175.80
26/12/2014,1175.80
29/12/2014,1185.50
30/12/2014,1206.00
31/12/2014,1206.00
01/01/2015,1206.00
02/01/2015,1172.00
05/01/2015,1200.00
06/01/2015,1210.30
07/01/2015,1210.50
08/01/2015,1215.50
09/01/2015,1217.80
12/01/2015,1226.50
13/01/2015,1231.50
14/01/2015,1235.00
15/01/2015,1259.00
16/01/2015,1277.50
19/01/2015,1273.80
20/01/2015,1288.80
21/01/2015,1293.50
22/01/2015,1295.80
23/01/2015,1294.80
26/01/2015,1281.30
27/01/2015,1288.50
28/01/2015,1288.00
29/01/2015,1268.80
30/01/2015,1260.30
02/02/2015,1272.50
03/02/2015,1264.30
04/02/2015,1268.50
05/02/2015,1259.30
06/02/2015,1241.00
09/02/2015,1238.50
10/02/2015,1234.50
11/02/2015,1223.80
12/02/2015,1222.50
13/02/2015,1232.50
16/02/2015,1229.30
17/02/2015,1209.50
18/02/2015,1206.00
19/02/2015,1209.50
20/02/2015,1208.30
23/02/2015,1204.50
24/02/2015,1192.50
25/02/2015,1204.80
26/02/2015,1208.30
27/02/2015,1214.00
02/03/2015,1212.50
03/03/2015,1212.80
04/03/2015,1199.50
05/03/2015,1202.00
06/03/2015,1175.80
09/03/2015,1168.50
10/03/2015,1162.00
11/03/2015,1150.00
12/03/2015,1152.30
13/03/2015,1152.00
16/03/2015,1150.80
17/03/2015,1150.80
18/03/2015,1147.30
19/03/2015,1166.00
20/03/2015,1183.10
23/03/2015,1186.30
24/03/2015,1191.50
25/03/2015,1195.60
26/03/2015,1203.20
27/03/2015,1195.80
30/03/2015,1185.50
31/03/2015,1187.00
01/04/2015,1197.00
02/04/2015,1198.50
03/04/2015,1198.50
06/04/2015,1198.50
07/04/2015,1211.00
08/04/2015,1207.30
09/04/2015,1194.80
10/04/2015,1207.40
13/04/2015,1198.90
14/04/2015,1194.80
15/04/2015,1192.90
16/04/2015,1204.40
17/04/2015,1203.40
20/04/2015,1196.50
21/04/2015,1195.30
22/04/2015,1189.30
23/04/2015,1185.80
24/04/2015,1183.00
27/04/2015,1200.00
28/04/2015,1209.00
29/04/2015,1209.00
30/04/2015,1180.30
01/05/2015,1176.00
04/05/2015,1176.00
05/05/2015,1197.00
06/05/2015,1194.30
07/05/2015,1187.00
08/05/2015,1186.00
11/05/2015,1189.30
12/05/2015,1191.50
13/05/2015,1210.50
14/05/2015,1225.00
15/05/2015,1220.50
18/05/2015,1223.50
19/05/2015,1214.30
